Water.Year,QM,WY-QM,wyqm,Cal.Year,Month,QM start day,QM end day,Start.Date,End.Date,Days in QM
1973,18,1973-18,1973-18,1973,2,8,14,2/8/1973,2/14/1973,7
1973,19,1973-19,1973-19,1973,2,15,21,2/15/1973,2/21/1973,7
1973,20,1973-20,1973-20,1973,2,22,28,2/22/1973,2/28/1973,7
1973,21,1973-21,1973-21,1973,3,1,8,3/1/1973,3/8/1973,8
1973,22,1973-22,1973-22,1973,3,9,16,3/9/1973,3/16/1973,8
1973,23,1973-23,1973-23,1973,3,17,24,3/17/1973,3/24/1973,8
1973,24,1973-24,1973-24,1973,3,25,31,3/25/1973,3/31/1973,7
1973,25,1973-25,1973-25,1973,4,1,8,4/1/1973,4/8/1973,8
1973,26,1973-26,1973-26,1973,4,9,16,4/9/1973,4/16/1973,8
1973,27,1973-27,1973-27,1973,4,17,23,4/17/1973,4/23/1973,7
1973,28,1973-28,1973-28,1973,4,24,30,4/24/1973,4/30/1973,7
1973,29,1973-29,1973-29,1973,5,1,8,5/1/1973,5/8/1973,8
1973,30,1973-30,1973-30,1973,5,9,16,5/9/1973,5/16/1973,8
1973,31,1973-31,1973-31,1973,5,17,24,5/17/1973,5/24/1973,8
1973,32,1973-32,1973-32,1973,5,25,31,5/25/1973,5/31/1973,7
1973,33,1973-33,1973-33,1973,6,1,8,6/1/1973,6/8/1973,8
1973,34,1973-34,1973-34,1973,6,9,16,6/9/1973,6/16/1973,8
1973,35,1973-35,1973-35,1973,6,17,23,6/17/1973,6/23/1973,7
1973,36,1973-36,1973-36,1973,6,24,30,6/24/1973,6/30/1973,7
1973,37,1973-37,1973-37,1973,7,1,8,7/1/1973,7/8/1973,8
1973,38,1973-38,1973-38,1973,7,9,16,7/9/1973,7/16/1973,8
1973,39,1973-39,1973-39,1973,7,17,24,7/17/1973,7/24/1973,8
1973,40,1973-40,1973-40,1973,7,25,31,7/25/1973,7/31/1973,7
1973,41,1973-41,1973-41,1973,8,1,8,8/1/1973,8/8/1973,8
1973,42,1973-42,1973-42,1973,8,9,16,8/9/1973,8/16/1973,8
1973,43,1973-43,1973-43,1973,8,17,24,8/17/1973,8/24/1973,8
1973,44,1973-44,1973-44,1973,8,25,31,8/25/1973,8/31/1973,7
1973,45,1973-45,1973-45,1973,9,1,8,9/1/1973,9/8/1973,8
1973,46,1973-46,1973-46,1973,9,9,16,9/9/1973,9/16/1973,8
1973,47,1973-47,1973-47,1973,9,17,23,9/17/1973,9/23/1973,7
1973,48,1973-48,1973-48,1973,9,24,30,9/24/1973,9/30/1973,7
1974,1,1974-01,1974-1,1973,10,1,8,10/1/1973,10/8/1973,8
1974,2,1974-02,1974-2,1973,10,9,16,10/9/1973,10/16/1973,8
1974,3,1974-03,1974-3,1973,10,17,24,10/17/1973,10/24/1973,8
1974,4,1974-04,1974-4,1973,10,25,31,10/25/1973,10/31/1973,7
1974,5,1974-05,1974-5,1973,11,1,8,11/1/1973,11/8/1973,8
1974,6,1974-06,1974-6,1973,11,9,16,11/9/1973,11/16/1973,8
1974,7,1974-07,1974-7,1973,11,17,23,11/17/1973,11/23/1973,7
1974,8,1974-08,1974-8,1973,11,24,30,11/24/1973,11/30/1973,7
1974,9,1974-09,1974-9,1973,12,1,8,12/1/1973,12/8/1973,8
1974,10,1974-10,1974-10,1973,12,9,16,12/9/1973,12/16/1973,8
1974,11,1974-11,1974-11,1973,12,17,24,12/17/1973,12/24/1973,8
1974,12,1974-12,1974-12,1973,12,25,31,12/25/1973,12/31/1973,7
1974,13,1974-13,1974-13,1974,1,1,8,1/1/1974,1/8/1974,8
1974,14,1974-14,1974-14,1974,1,9,16,1/9/1974,1/16/1974,8
1974,15,1974-15,1974-15,1974,1,17,24,1/17/1974,1/24/1974,8
1974,16,1974-16,1974-16,1974,1,25,31,1/25/1974,1/31/1974,7
1974,17,1974-17,1974-17,1974,2,1,7,2/1/1974,2/7/1974,7
1974,18,1974-18,1974-18,1974,2,8,14,2/8/1974,2/14/1974,7
1974,19,1974-19,1974-19,1974,2,15,21,2/15/1974,2/21/1974,7
1974,20,1974-20,1974-20,1974,2,22,28,2/22/1974,2/28/1974,7
1974,21,1974-21,1974-21,1974,3,1,8,3/1/1974,3/8/1974,8
1974,22,1974-22,1974-22,1974,3,9,16,3/9/1974,3/16/1974,8
1974,23,1974-23,1974-23,1974,3,17,24,3/17/1974,3/24/1974,8
1974,24,1974-24,1974-24,1974,3,25,31,3/25/1974,3/31/1974,7
1974,25,1974-25,1974-25,1974,4,1,8,4/1/1974,4/8/1974,8
1974,26,1974-26,1974-26,1974,4,9,16,4/9/1974,4/16/1974,8
1974,27,1974-27,1974-27,1974,4,17,23,4/17/1974,4/23/1974,7
1974,28,1974-28,1974-28,1974,4,24,30,4/24/1974,4/30/1974,7
1974,29,1974-29,1974-29,1974,5,1,8,5/1/1974,5/8/1974,8
1974,30,1974-30,1974-30,1974,5,9,16,5/9/1974,5/16/1974,8
1974,31,1974-31,1974-31,1974,5,17,24,5/17/1974,5/24/1974,8
1974,32,1974-32,1974-32,1974,5,25,31,5/25/1974,5/31/1974,7
1974,33,1974-33,1974-33,1974,6,1,8,6/1/1974,6/8/1974,8
1974,34,1974-34,1974-34,1974,6,9,16,6/9/1974,6/16/1974,8
1974,35,1974-35,1974-35,1974,6,17,23,6/17/1974,6/23/1974,7
1974,36,1974-36,1974-36,1974,6,24,30,6/24/1974,6/30/1974,7
1974,37,1974-37,1974-37,1974,7,1,8,7/1/1974,7/8/1974,8
1974,38,1974-38,1974-38,1974,7,9,16,7/9/1974,7/16/1974,8
1974,39,1974-39,1974-39,1974,7,17,24,7/17/1974,7/24/1974,8
1974,40,1974-40,1974-40,1974,7,25,31,7/25/1974,7/31/1974,7
1974,41,1974-41,1974-41,1974,8,1,8,8/1/1974,8/8/1974,8
1974,42,1974-42,1974-42,1974,8,9,16,8/9/1974,8/16/1974,8
1974,43,1974-43,1974-43,1974,8,17,24,8/17/1974,8/24/1974,8
1974,44,1974-44,1974-44,1974,8,25,31,8/25/1974,8/31/1974,7
1974,45,1974-45,1974-45,1974,9,1,8,9/1/1974,9/8/1974,8
1974,46,1974-46,1974-46,1974,9,9,16,9/9/1974,9/16/1974,8
1974,47,1974-47,1974-47,1974,9,17,23,9/17/1974,9/23/1974,7
1974,48,1974-48,1974-48,1974,9,24,30,9/24/1974,9/30/1974,7
1975,1,1975-01,1975-1,1974,10,1,8,10/1/1974,10/8/1974,8
1975,2,1975-02,1975-2,1974,10,9,16,10/9/1974,10/16/1974,8
1975,3,1975-03,1975-3,1974,10,17,24,10/17/1974,10/24/1974,8
1975,4,1975-04,1975-4,1974,10,25,31,10/25/1974,10/31/1974,7
1975,5,1975-05,1975-5,1974,11,1,8,11/1/1974,11/8/1974,8
1975,6,1975-06,1975-6,1974,11,9,16,11/9/1974,11/16/1974,8
1975,7,1975-07,1975-7,1974,11,17,23,11/17/1974,11/23/1974,7
1975,8,1975-08,1975-8,1974,11,24,30,11/24/1974,11/30/1974,7
1975,9,1975-09,1975-9,1974,12,1,8,12/1/1974,12/8/1974,8
1975,10,1975-10,1975-10,1974,12,9,16,12/9/1974,12/16/1974,8
1975,11,1975-11,1975-11,1974,12,17,24,12/17/1974,12/24/1974,8
1975,12,1975-12,1975-12,1974,12,25,31,12/25/1974,12/31/1974,7
1975,13,1975-13,1975-13,1975,1,1,8,1/1/1975,1/8/1975,8
1975,14,1975-14,1975-14,1975,1,9,16,1/9/1975,1/16/1975,8
1975,15,1975-15,1975-15,1975,1,17,24,1/17/1975,1/24/1975,8
1975,16,1975-16,1975-16,1975,1,25,31,1/25/1975,1/31/1975,7
1975,17,1975-17,1975-17,1975,2,1,7,2/1/1975,2/7/1975,7
1975,18,1975-18,1975-18,1975,2,8,14,2/8/1975,2/14/1975,7
1975,19,1975-19,1975-19,1975,2,15,21,2/15/1975,2/21/1975,7
1975,20,1975-20,1975-20,1975,2,22,28,2/22/1975,2/28/1975,7
1975,21,1975-21,1975-21,1975,3,1,8,3/1/1975,3/8/1975,8
1975,22,1975-22,1975-22,1975,3,9,16,3/9/1975,3/16/1975,8
1975,23,1975-23,1975-23,1975,3,17,24,3/17/1975,3/24/1975,8
1975,24,1975-24,1975-24,1975,3,25,31,3/25/1975,3/31/1975,7
1975,25,1975-25,1975-25,1975,4,1,8,4/1/1975,4/8/1975,8
1975,26,1975-26,1975-26,1975,4,9,16,4/9/1975,4/16/1975,8
1975,27,1975-27,1975-27,1975,4,17,23,4/17/1975,4/23/1975,7
1975,28,1975-28,1975-28,1975,4,24,30,4/24/1975,4/30/1975,7
1975,29,1975-29,1975-29,1975,5,1,8,5/1/1975,5/8/1975,8
1975,30,1975-30,1975-30,1975,5,9,16,5/9/1975,5/16/1975,8
1975,31,1975-31,1975-31,1975,5,17,24,5/17/1975,5/24/1975,8
1975,32,1975-32,1975-32,1975,5,25,31,5/25/1975,5/31/1975,7
1975,33,1975-33,1975-33,1975,6,1,8,6/1/1975,6/8/1975,8
1975,34,1975-34,1975-34,1975,6,9,16,6/9/1975,6/16/1975,8
1975,35,1975-35,1975-35,1975,6,17,23,6/17/1975,6/23/1975,7
1975,36,1975-36,1975-36,1975,6,24,30,6/24/1975,6/30/1975,7
1975,37,1975-37,1975-37,1975,7,1,8,7/1/1975,7/8/1975,8
1975,38,1975-38,1975-38,1975,7,9,16,7/9/1975,7/16/1975,8
1975,39,1975-39,1975-39,1975,7,17,24,7/17/1975,7/24/1975,8
1975,40,1975-40,1975-40,1975,7,25,31,7/25/1975,7/31/1975,7
1975,41,1975-41,1975-41,1975,8,1,8,8/1/1975,8/8/1975,8
1975,42,1975-42,1975-42,1975,8,9,16,8/9/1975,8/16/1975,8
1975,43,1975-43,1975-43,1975,8,17,24,8/17/1975,8/24/1975,8
1975,44,1975-44,1975-44,1975,8,25,31,8/25/1975,8/31/1975,7
1975,45,1975-45,1975-45,1975,9,1,8,9/1/1975,9/8/1975,8
1975,46,1975-46,1975-46,1975,9,9,16,9/9/1975,9/16/1975,8
1975,47,1975-47,1975-47,1975,9,17,23,9/17/1975,9/23/1975,7
1975,48,1975-48,1975-48,1975,9,24,30,9/24/1975,9/30/1975,7
1976,1,1976-01,1976-1,1975,10,1,8,10/1/1975,10/8/1975,8
1976,2,1976-02,1976-2,1975,10,9,16,10/9/1975,10/16/1975,8
1976,3,1976-03,1976-3,1975,10,17,24,10/17/1975,10/24/1975,8
1976,4,1976-04,1976-4,1975,10,25,31,10/25/1975,10/31/1975,7
1976,5,1976-05,1976-5,1975,11,1,8,11/1/1975,11/8/1975,8
1976,6,1976-06,1976-6,1975,11,9,16,11/9/1975,11/16/1975,8
1976,7,1976-07,1976-7,1975,11,17,23,11/17/1975,11/23/1975,7
1976,8,1976-08,1976-8,1975,11,24,30,11/24/1975,11/30/1975,7
1976,9,1976-09,1976-9,1975,12,1,8,12/1/1975,12/8/1975,8
1976,10,1976-10,1976-10,1975,12,9,16,12/9/1975,12/16/1975,8
1976,11,1976-11,1976-11,1975,12,17,24,12/17/1975,12/24/1975,8
1976,12,1976-12,1976-12,1975,12,25,31,12/25/1975,12/31/1975,7
1976,13,1976-13,1976-13,1976,1,1,8,1/1/1976,1/8/1976,8
1976,14,1976-14,1976-14,1976,1,9,16,1/9/1976,1/16/1976,8
1976,15,1976-15,1976-15,1976,1,17,24,1/17/1976,1/24/1976,8
1976,16,1976-16,1976-16,1976,1,25,31,1/25/1976,1/31/1976,7
1976,17,1976-17,1976-17,1976,2,1,7,2/1/1976,2/7/1976,7
1976,18,1976-18,1976-18,1976,2,8,14,2/8/1976,2/14/1976,7
1976,19,1976-19,1976-19,1976,2,15,21,2/15/1976,2/21/1976,7
1976,20,1976-20,1976-20,1976,2,22,28,2/22/1976,2/28/1976,7
1976,21,1976-21,1976-21,1976,3,1,8,3/1/1976,3/8/1976,8
1976,22,1976-22,1976-22,1976,3,9,16,3/9/1976,3/16/1976,8
1976,23,1976-23,1976-23,1976,3,17,24,3/17/1976,3/24/1976,8
1976,24,1976-24,1976-24,1976,3,25,31,3/25/1976,3/31/1976,7
1976,25,1976-25,1976-25,1976,4,1,8,4/1/1976,4/8/1976,8
1976,26,1976-26,1976-26,1976,4,9,16,4/9/1976,4/16/1976,8
1976,27,1976-27,1976-27,1976,4,17,23,4/17/1976,4/23/1976,7
1976,28,1976-28,1976-28,1976,4,24,30,4/24/1976,4/30/1976,7
1976,29,1976-29,1976-29,1976,5,1,8,5/1/1976,5/8/1976,8
1976,30,1976-30,1976-30,1976,5,9,16,5/9/1976,5/16/1976,8
1976,31,1976-31,1976-31,1976,5,17,24,5/17/1976,5/24/1976,8
1976,32,1976-32,1976-32,1976,5,25,31,5/25/1976,5/31/1976,7
1976,33,1976-33,1976-33,1976,6,1,8,6/1/1976,6/8/1976,8
1976,34,1976-34,1976-34,1976,6,9,16,6/9/1976,6/16/1976,8
1976,35,1976-35,1976-35,1976,6,17,23,6/17/1976,6/23/1976,7
1976,36,1976-36,1976-36,1976,6,24,30,6/24/1976,6/30/1976,7
1976,37,1976-37,1976-37,1976,7,1,8,7/1/1976,7/8/1976,8
1976,38,1976-38,1976-38,1976,7,9,16,7/9/1976,7/16/1976,8
1976,39,1976-39,1976-39,1976,7,17,24,7/17/1976,7/24/1976,8
1976,40,1976-40,1976-40,1976,7,25,31,7/25/1976,7/31/1976,7
1976,41,1976-41,1976-41,1976,8,1,8,8/1/1976,8/8/1976,8
1976,42,1976-42,1976-42,1976,8,9,16,8/9/1976,8/16/1976,8
1976,43,1976-43,1976-43,1976,8,17,24,8/17/1976,8/24/1976,8
1976,44,1976-44,1976-44,1976,8,25,31,8/25/1976,8/31/1976,7
1976,45,1976-45,1976-45,1976,9,1,8,9/1/1976,9/8/1976,8
1976,46,1976-46,1976-46,1976,9,9,16,9/9/1976,9/16/1976,8
1976,47,1976-47,1976-47,1976,9,17,23,9/17/1976,9/23/1976,7
1976,48,1976-48,1976-48,1976,9,24,30,9/24/1976,9/30/1976,7
1977,1,1977-01,1977-1,1976,10,1,8,10/1/1976,10/8/1976,8
1977,2,1977-02,1977-2,1976,10,9,16,10/9/1976,10/16/1976,8
1977,3,1977-03,1977-3,1976,10,17,24,10/17/1976,10/24/1976,8
1977,4,1977-04,1977-4,1976,10,25,31,10/25/1976,10/31/1976,7
1977,5,1977-05,1977-5,1976,11,1,8,11/1/1976,11/8/1976,8
1977,6,1977-06,1977-6,1976,11,9,16,11/9/1976,11/16/1976,8
1977,7,1977-07,1977-7,1976,11,17,23,11/17/1976,11/23/1976,7
1977,8,1977-08,1977-8,1976,11,24,30,11/24/1976,11/30/1976,7
1977,9,1977-09,1977-9,1976,12,1,8,12/1/1976,12/8/1976,8
1977,10,1977-10,1977-10,1976,12,9,16,12/9/1976,12/16/1976,8
1977,11,1977-11,1977-11,1976,12,17,24,12/17/1976,12/24/1976,8
1977,12,1977-12,1977-12,1976,12,25,31,12/25/1976,12/31/1976,7
1977,13,1977-13,1977-13,1977,1,1,8,1/1/1977,1/8/1977,8
1977,14,1977-14,1977-14,1977,1,9,16,1/9/1977,1/16/1977,8
1977,15,1977-15,1977-15,1977,1,17,24,1/17/1977,1/24/1977,8
1977,16,1977-16,1977-16,1977,1,25,31,1/25/1977,1/31/1977,7
1977,17,1977-17,1977-17,1977,2,1,7,2/1/1977,2/7/1977,7
1977,18,1977-18,1977-18,1977,2,8,14,2/8/1977,2/14/1977,7
1977,19,1977-19,1977-19,1977,2,15,21,2/15/1977,2/21/1977,7
1977,20,1977-20,1977-20,1977,2,22,28,2/22/1977,2/28/1977,7
1977,21,1977-21,1977-21,1977,3,1,8,3/1/1977,3/8/1977,8
1977,22,1977-22,1977-22,1977,3,9,16,3/9/1977,3/16/1977,8
1977,23,1977-23,1977-23,1977,3,17,24,3/17/1977,3/24/1977,8
1977,24,1977-24,1977-24,1977,3,25,31,3/25/1977,3/31/1977,7
1977,25,1977-25,1977-25,1977,4,1,8,4/1/1977,4/8/1977,8
1977,26,1977-26,1977-26,1977,4,9,16,4/9/1977,4/16/1977,8
1977,27,1977-27,1977-27,1977,4,17,23,4/17/1977,4/23/1977,7
1977,28,1977-28,1977-28,1977,4,24,30,4/24/1977,4/30/1977,7
1977,29,1977-29,1977-29,1977,5,1,8,5/1/1977,5/8/1977,8
1977,30,1977-30,1977-30,1977,5,9,16,5/9/1977,5/16/1977,8
1977,31,1977-31,1977-31,1977,5,17,24,5/17/1977,5/24/1977,8
1977,32,1977-32,1977-32,1977,5,25,31,5/25/1977,5/31/1977,7
1977,33,1977-33,1977-33,1977,6,1,8,6/1/1977,6/8/1977,8
1977,34,1977-34,1977-34,1977,6,9,16,6/9/1977,6/16/1977,8
1977,35,1977-35,1977-35,1977,6,17,23,6/17/1977,6/23/1977,7
1977,36,1977-36,1977-36,1977,6,24,30,6/24/1977,6/30/1977,7
1977,37,1977-37,1977-37,1977,7,1,8,7/1/1977,7/8/1977,8
1977,38,1977-38,1977-38,1977,7,9,16,7/9/1977,7/16/1977,8
1977,39,1977-39,1977-39,1977,7,17,24,7/17/1977,7/24/1977,8
1977,40,1977-40,1977-40,1977,7,25,31,7/25/1977,7/31/1977,7
1977,41,1977-41,1977-41,1977,8,1,8,8/1/1977,8/8/1977,8
1977,42,1977-42,1977-42,1977,8,9,16,8/9/1977,8/16/1977,8
1977,43,1977-43,1977-43,1977,8,17,24,8/17/1977,8/24/1977,8
1977,44,1977-44,1977-44,1977,8,25,31,8/25/1977,8/31/1977,7
1977,45,1977-45,1977-45,1977,9,1,8,9/1/1977,9/8/1977,8
1977,46,1977-46,1977-46,1977,9,9,16,9/9/1977,9/16/1977,8
1977,47,1977-47,1977-47,1977,9,17,23,9/17/1977,9/23/1977,7
1977,48,1977-48,1977-48,1977,9,24,30,9/24/1977,9/30/1977,7
1978,1,1978-01,1978-1,1977,10,1,8,10/1/1977,10/8/1977,8
1978,2,1978-02,1978-2,1977,10,9,16,10/9/1977,10/16/1977,8
1978,3,1978-03,1978-3,1977,10,17,24,10/17/1977,10/24/1977,8
1978,4,1978-04,1978-4,1977,10,25,31,10/25/1977,10/31/1977,7
1978,5,1978-05,1978-5,1977,11,1,8,11/1/1977,11/8/1977,8
1978,6,1978-06,1978-6,1977,11,9,16,11/9/1977,11/16/1977,8
1978,7,1978-07,1978-7,1977,11,17,23,11/17/1977,11/23/1977,7
1978,8,1978-08,1978-8,1977,11,24,30,11/24/1977,11/30/1977,7
1978,9,1978-09,1978-9,1977,12,1,8,12/1/1977,12/8/1977,8
1978,10,1978-10,1978-10,1977,12,9,16,12/9/1977,12/16/1977,8
1978,11,1978-11,1978-11,1977,12,17,24,12/17/1977,12/24/1977,8
1978,12,1978-12,1978-12,1977,12,25,31,12/25/1977,12/31/1977,7
1978,13,1978-13,1978-13,1978,1,1,8,1/1/1978,1/8/1978,8
1978,14,1978-14,1978-14,1978,1,9,16,1/9/1978,1/16/1978,8
1978,15,1978-15,1978-15,1978,1,17,24,1/17/1978,1/24/1978,8
1978,16,1978-16,1978-16,1978,1,25,31,1/25/1978,1/31/1978,7
1978,17,1978-17,1978-17,1978,2,1,7,2/1/1978,2/7/1978,7
1978,18,1978-18,1978-18,1978,2,8,14,2/8/1978,2/14/1978,7
1978,19,1978-19,1978-19,1978,2,15,21,2/15/1978,2/21/1978,7
1978,20,1978-20,1978-20,1978,2,22,28,2/22/1978,2/28/1978,7
1978,21,1978-21,1978-21,1978,3,1,8,3/1/1978,3/8/1978,8
1978,22,1978-22,1978-22,1978,3,9,16,3/9/1978,3/16/1978,8
1978,23,1978-23,1978-23,1978,3,17,24,3/17/1978,3/24/1978,8
1978,24,1978-24,1978-24,1978,3,25,31,3/25/1978,3/31/1978,7
1978,25,1978-25,1978-25,1978,4,1,8,4/1/1978,4/8/1978,8
1978,26,1978-26,1978-26,1978,4,9,16,4/9/1978,4/16/1978,8
1978,27,1978-27,1978-27,1978,4,17,23,4/17/1978,4/23/1978,7
1978,28,1978-28,1978-28,1978,4,24,30,4/24/1978,4/30/1978,7
1978,29,1978-29,1978-29,1978,5,1,8,5/1/1978,5/8/1978,8
1978,30,1978-30,1978-30,1978,5,9,16,5/9/1978,5/16/1978,8
1978,31,1978-31,1978-31,1978,5,17,24,5/17/1978,5/24/1978,8
1978,32,1978-32,1978-32,1978,5,25,31,5/25/1978,5/31/1978,7
1978,33,1978-33,1978-33,1978,6,1,8,6/1/1978,6/8/1978,8
1978,34,1978-34,1978-34,1978,6,9,16,6/9/1978,6/16/1978,8
1978,35,1978-35,1978-35,1978,6,17,23,6/17/1978,6/23/1978,7
1978,36,1978-36,1978-36,1978,6,24,30,6/24/1978,6/30/1978,7
1978,37,1978-37,1978-37,1978,7,1,8,7/1/1978,7/8/1978,8
1978,38,1978-38,1978-38,1978,7,9,16,7/9/1978,7/16/1978,8
1978,39,1978-39,1978-39,1978,7,17,24,7/17/1978,7/24/1978,8
1978,40,1978-40,1978-40,1978,7,25,31,7/25/1978,7/31/1978,7
1978,41,1978-41,1978-41,1978,8,1,8,8/1/1978,8/8/1978,8
1978,42,1978-42,1978-42,1978,8,9,16,8/9/1978,8/16/1978,8
1978,43,1978-43,1978-43,1978,8,17,24,8/17/1978,8/24/1978,8
1978,44,1978-44,1978-44,1978,8,25,31,8/25/1978,8/31/1978,7
1978,45,1978-45,1978-45,1978,9,1,8,9/1/1978,9/8/1978,8
1978,46,1978-46,1978-46,1978,9,9,16,9/9/1978,9/16/1978,8
1978,47,1978-47,1978-47,1978,9,17,23,9/17/1978,9/23/1978,7
1978,48,1978-48,1978-48,1978,9,24,30,9/24/1978,9/30/1978,7
1979,1,1979-01,1979-1,1978,10,1,8,10/1/1978,10/8/1978,8
1979,2,1979-02,1979-2,1978,10,9,16,10/9/1978,10/16/1978,8
1979,3,1979-03,1979-3,1978,10,17,24,10/17/1978,10/24/1978,8
1979,4,1979-04,1979-4,1978,10,25,31,10/25/1978,10/31/1978,7
1979,5,1979-05,1979-5,1978,11,1,8,11/1/1978,11/8/1978,8
1979,6,1979-06,1979-6,1978,11,9,16,11/9/1978,11/16/1978,8
1979,7,1979-07,1979-7,1978,11,17,23,11/17/1978,11/23/1978,7
1979,8,1979-08,1979-8,1978,11,24,30,11/24/1978,11/30/1978,7
1979,9,1979-09,1979-9,1978,12,1,8,12/1/1978,12/8/1978,8
1979,10,1979-10,1979-10,1978,12,9,16,12/9/1978,12/16/1978,8
1979,11,1979-11,1979-11,1978,12,17,24,12/17/1978,12/24/1978,8
1979,12,1979-12,1979-12,1978,12,25,31,12/25/1978,12/31/1978,7
1979,13,1979-13,1979-13,1979,1,1,8,1/1/1979,1/8/1979,8
1979,14,1979-14,1979-14,1979,1,9,16,1/9/1979,1/16/1979,8
1979,15,1979-15,1979-15,1979,1,17,24,1/17/1979,1/24/1979,8
1979,16,1979-16,1979-16,1979,1,25,31,1/25/1979,1/31/1979,7
1979,17,1979-17,1979-17,1979,2,1,7,2/1/1979,2/7/1979,7
1979,18,1979-18,1979-18,1979,2,8,14,2/8/1979,2/14/1979,7
1979,19,1979-19,1979-19,1979,2,15,21,2/15/1979,2/21/1979,7
1979,20,1979-20,1979-20,1979,2,22,28,2/22/1979,2/28/1979,7
1979,21,1979-21,1979-21,1979,3,1,8,3/1/1979,3/8/1979,8
1979,22,1979-22,1979-22,1979,3,9,16,3/9/1979,3/16/1979,8
1979,23,1979-23,1979-23,1979,3,17,24,3/17/1979,3/24/1979,8
1979,24,1979-24,1979-24,1979,3,25,31,3/25/1979,3/31/1979,7
1979,25,1979-25,1979-25,1979,4,1,8,4/1/1979,4/8/1979,8
1979,26,1979-26,1979-26,1979,4,9,16,4/9/1979,4/16/1979,8
1979,27,1979-27,1979-27,1979,4,17,23,4/17/1979,4/23/1979,7
1979,28,1979-28,1979-28,1979,4,24,30,4/24/1979,4/30/1979,7
1979,29,1979-29,1979-29,1979,5,1,8,5/1/1979,5/8/1979,8
1979,30,1979-30,1979-30,1979,5,9,16,5/9/1979,5/16/1979,8
1979,31,1979-31,1979-31,1979,5,17,24,5/17/1979,5/24/1979,8
1979,32,1979-32,1979-32,1979,5,25,31,5/25/1979,5/31/1979,7
1979,33,1979-33,1979-33,1979,6,1,8,6/1/1979,6/8/1979,8
1979,34,1979-34,1979-34,1979,6,9,16,6/9/1979,6/16/1979,8
1979,35,1979-35,1979-35,1979,6,17,23,6/17/1979,6/23/1979,7
1979,36,1979-36,1979-36,1979,6,24,30,6/24/1979,6/30/1979,7
1979,37,1979-37,1979-37,1979,7,1,8,7/1/1979,7/8/1979,8
1979,38,1979-38,1979-38,1979,7,9,16,7/9/1979,7/16/1979,8
1979,39,1979-39,1979-39,1979,7,17,24,7/17/1979,7/24/1979,8
1979,40,1979-40,1979-40,1979,7,25,31,7/25/1979,7/31/1979,7
1979,41,1979-41,1979-41,1979,8,1,8,8/1/1979,8/8/1979,8
1979,42,1979-42,1979-42,1979,8,9,16,8/9/1979,8/16/1979,8
1979,43,1979-43,1979-43,1979,8,17,24,8/17/1979,8/24/1979,8
1979,44,1979-44,1979-44,1979,8,25,31,8/25/1979,8/31/1979,7
1979,45,1979-45,1979-45,1979,9,1,8,9/1/1979,9/8/1979,8
1979,46,1979-46,1979-46,1979,9,9,16,9/9/1979,9/16/1979,8
1979,47,1979-47,1979-47,1979,9,17,23,9/17/1979,9/23/1979,7
1979,48,1979-48,1979-48,1979,9,24,30,9/24/1979,9/30/1979,7
1980,1,1980-01,1980-1,1979,10,1,8,10/1/1979,10/8/1979,8
1980,2,1980-02,1980-2,1979,10,9,16,10/9/1979,10/16/1979,8
1980,3,1980-03,1980-3,1979,10,17,24,10/17/1979,10/24/1979,8
1980,4,1980-04,1980-4,1979,10,25,31,10/25/1979,10/31/1979,7
1980,5,1980-05,1980-5,1979,11,1,8,11/1/1979,11/8/1979,8
1980,6,1980-06,1980-6,1979,11,9,16,11/9/1979,11/16/1979,8
1980,7,1980-07,1980-7,1979,11,17,23,11/17/1979,11/23/1979,7
1980,8,1980-08,1980-8,1979,11,24,30,11/24/1979,11/30/1979,7
1980,9,1980-09,1980-9,1979,12,1,8,12/1/1979,12/8/1979,8
1980,10,1980-10,1980-10,1979,12,9,16,12/9/1979,12/16/1979,8
1980,11,1980-11,1980-11,1979,12,17,24,12/17/1979,12/24/1979,8
1980,12,1980-12,1980-12,1979,12,25,31,12/25/1979,12/31/1979,7
1980,13,1980-13,1980-13,1980,1,1,8,1/1/1980,1/8/1980,8
1980,14,1980-14,1980-14,1980,1,9,16,1/9/1980,1/16/1980,8
1980,15,1980-15,1980-15,1980,1,17,24,1/17/1980,1/24/1980,8
1980,16,1980-16,1980-16,1980,1,25,31,1/25/1980,1/31/1980,7
1980,17,1980-17,1980-17,1980,2,1,7,2/1/1980,2/7/1980,7
1980,18,1980-18,1980-18,1980,2,8,14,2/8/1980,2/14/1980,7
1980,19,1980-19,1980-19,1980,2,15,21,2/15/1980,2/21/1980,7
1980,20,1980-20,1980-20,1980,2,22,28,2/22/1980,2/28/1980,7
1980,21,1980-21,1980-21,1980,3,1,8,3/1/1980,3/8/1980,8
1980,22,1980-22,1980-22,1980,3,9,16,3/9/1980,3/16/1980,8
1980,23,1980-23,1980-23,1980,3,17,24,3/17/1980,3/24/1980,8
1980,24,1980-24,1980-24,1980,3,25,31,3/25/1980,3/31/1980,7
1980,25,1980-25,1980-25,1980,4,1,8,4/1/1980,4/8/1980,8
1980,26,1980-26,1980-26,1980,4,9,16,4/9/1980,4/16/1980,8
1980,27,1980-27,1980-27,1980,4,17,23,4/17/1980,4/23/1980,7
1980,28,1980-28,1980-28,1980,4,24,30,4/24/1980,4/30/1980,7
1980,29,1980-29,1980-29,1980,5,1,8,5/1/1980,5/8/1980,8
